id,title,description,vendor,product_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485639098618,CHUCK TAYLOR ALL STAR LIFT,"<p>Grow your style with this statement canvas low top! This shoe features a canvas upper which is lightweight and durable. The breathable upper material makes the shoe airy and relatively comfortable to wear while the medial eyelets help keep your feet cool. With its timeless silhouette and double-stacked rubber sole, this low top adds height and structure to your final look. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Canvas <br>Sole material : Rubber </span></p>
<p><span>[tab]</span></p>
<p><span>Throw on your straight fit pants with a basic tee and pair your look with these low tops.</span></p>",CONVERSE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485638967546,Charged Impulse Running Shoes,"<p>Offering optimal flexibility and cushioning, these running shoes provide strategic support where you need it, doing so with a sleek look. The overall construct hugs the midfoot &amp; forefoot, for a more secure, plush fit. The dual-layer, charged cushioning midsole comes with minimal outsole rubber for flexibility while the solid rubber outsole covers high impact zones for greater durability with less weight. </p>[tab]Upper material : 82% Textile, 18% Synthetic
Sole material : Rubber [tab]<p>Blending in perfectly with both a casual and sporty look, throw on these shoes with your gym attire to complete your look!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485638869242,Charged Pursuit 2 Running Shoes,"<p>Performance, comfort and versatility, all packed in one! The foam padding on this shoe  is placed around the ankle collar and under the tongue for a comfortable fit &amp; feel. The comfort sockliner takes to the shape of your foot with added padding in the heel for further cushioning. The slip-resistant outsole provides ultimate flex and superior traction.</p>[tab]Upper material : 86% Textile, 14% Synthetic
Sole material : Rubber [tab]<p>Built for performance, add power and style to your workouts by pairing these running shoes with the outfit of your choice!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485638574330,Charged Pursuit 2 Running Shoes,"<p>Performance, comfort and versatility, all packed in one! The foam padding on this shoe  is placed around the ankle collar and under the tongue for a comfortable fit &amp; feel. The comfort sockliner takes to the shape of your foot with added padding in the heel for further cushioning. The slip-resistant outsole provides ultimate flex and superior traction.</p>[tab]Upper material : 86% Textile, 14% Synthetic
Sole material : Rubber [tab]<p>Built for performance, add power and style to your workouts by pairing these running shoes with the outfit of your choice!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485638541562,Atlantic Dune FlipFlops,"<p>These thongs are built with super-soft, dual-density foam to keep your feet comfortable between throughout the day. The fast-drying TPU strap holds up even in sweltering heat, while the ultra cushioned footbed keeps you comfortable from the beach to the street, making it the ideal choice for daily wear.</p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Wear them to the beach, wear them to the grocery store, wear them at will! And look good doing it!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485638377722,Charged Rogue 2 Running Shoes,"<p>Offering flexibility, cushioning and versatility, these running shoes are extremely lightweight &amp; breathable. The external heel counter adds additional support that keeps the back of the foot locked in place. The removable sockliner provides a comfortable &amp; responsive fit while the solid rubber outsole covers high impact zones for greater durability with less weight. </p>[tab]Upper material : 73% Textile, 27% Synthetic
Sole material : EVA [tab]<p>Built for performance, add power and style to your workouts by pairing these running shoes with the outfit of your choice!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485638181114,Charged Rogue 2 Running Shoes,"<p>Built for comfort, the external heel counter of these running shoes provides support that keeps the back of the foot locked in place. The removable sockliner provides a comfortable &amp; responsive fit while the solid rubber outsole covers high impact zones for greater durability with less weight. It also features a Micro G foam with charged cushioning under the heel for ultimate comfort! </p>[tab]Upper material : 73% Textile, 27% Synthetic 
Sole material : EVA [tab]<p>Blending in perfectly with both a casual and sporty look, throw on these shoes with your gym attire to complete your look!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485638148346,Charged Rogue 2 Running Shoes,"<p>The right fit with the right amount of comfort , the external heel counter of these running shoes provides additional support that keeps the back of the foot locked in place. The removable sockliner provides a comfortable &amp; responsive fit while the solid rubber outsole covers high impact zones for greater durability.</p>[tab]Upper material : 73% Textile, 27% Synthetic
Sole material : EVA [tab]<p>Try these on with a pair of shorts and a polo shirt to look both casual and sporty at the same time!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485637918970,Ignite IX Slides,"<p>The classic Under Armour slides! Featuring an adjustable synthetic strap that boasts a soft foam underneath for added comfort. The footbed is built with two layers of Performance 4D Foam for comfort while the anatomical contours provide additional cushioning. The re-engineered EVA outsole is built with durable traction pods in the heel for cushioning and comfort.</p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Pair these slides with running pants and any tee for a casual yet athletic look! </p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485637820666,Charged Bandit 5 Running Shoes,"<p>Built for runners who need a balance of flexibility and cushioning, the lightweight mesh upper construction increases ventilation. The moulded comfort collar locks in the heel with a soft, plush feel while the high rebound EVA sockliner gives a comfortable and responsive ride. The dual-layer, charged cushioning midsole is firmer below the heel and softer below the forefoot for a blend of support &amp; comfort that's built to perform. The solid rubber outsole covers high impact zones for greater durability with less weight, giving you the perfect balance between comfort and performance.</p>[tab]Upper material : 89% Textile, 11% Synthetic
Sole material : EVA [tab]<p>Pair these running shoes with track pants and a tee of your choice for a sporty look! </p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485637722362,601002,"<p>Made with premium leather quality, these boots are a perfect fit for every occasion. These boots are anti-slip while giving your foot the extra protection it needs. Along with being versatile, these boots are made for utmost comfort. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Leather </span></p>
<p><span>[tab]</span></p>
<p><span>You can pair these boots with a denim jacket and regular fit jeans </span></p>
<p> </p>",URBAN SOLE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485637689594,Ansa Fixed Slides,"<p>These slides feature a fixed strap with a foam padding underneath for an extra comfortable fit. The drop-in EVA footbed provides underfoot cushioning while the EVA outsole delivers great durability &amp; traction, making it an ideal choice for everyday wear.</p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Pair these slides with running pants and any tee of your choice, for a casual yet athletic look! </p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485637624058,PLOX,"<p>These sneakers are crafted with a leather upper which makes them highly durable and comfortable to wear. Designed with a cemented construction, these sneakers are ideal for daily wear. The thickness of the sole acts as a shock absorber, adding to all-day comfort with a premium finish. These sneakers are designed to smarten-up your casual outfits, making them a must-have! </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Finished leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair these sneakers with classic fit denim jeans and a plaid shirt. You can also pair these sneakers with everyday casual outfits! </span></p>",HUSH PUPPIES,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485636935930,CHUCK TAYLOR ALL STAR BALLET LACE,"<p>Designed to add a feminine touch to casual/vintage outfits, these sneakers are made with a textured and long-lasting canvas upper. These sneakers feature a platform rubber sole that gives them added height with being anti-slip.  The slip-on upper style of these sneakers makes them easy to wear while adding a fashionable boost to every outfit! </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Canvas <br>Sole material : Rubber </span></p>
<p><span>[tab]</span></p>
<p><span>Pair these slip-on sneakers with a crop top and straight fit distressed jeans for a classic look </span></p>",CONVERSE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485636870394,Ansa Slides,"<p>These slides feature a fixed strap with a foam padding underneath for an extra comfortable fit. The drop-in EVA footbed provides underfoot cushioning while the EVA outsole delivers great durability &amp; traction, making it an ideal choice for everyday wear.</p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Pair these slides with running pants and any tee of your choice, for a casual yet athletic look! </p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485636837626,Playmaker Fixed Slides,"<p>The drop-in EVA footbed on these slides provides underfoot cushioning while the EVA outsole delivers great durability &amp; traction. This slide features a fixed strap with added foam underneath, for an extra comfortable fit. The strategically placed perforations over the foot increases ventilation, making it the perfect pick for daily wear. </p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Strike the perfect balance between comfort and style by throwing on these slides under any casual look and walk with ease!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485636706554,Atlantic Dune FlipFlops,"<p>These thongs are built with super-soft, dual-density foam to keep your feet comfortable between throughout the day. The fast-drying TPU strap holds up even in sweltering heat, while the ultra cushioned footbed keeps you comfortable from the beach to the street, making it the ideal choice for daily wear.</p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Wear them to the beach, wear them to the grocery store, wear them at will! And look good doing it!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485636215034,Charged Pursuit 2 Running Shoes,"<p>Performance, comfort and versatility, all packed in one! The foam padding on this shoe  is placed around the ankle collar and under the tongue for a comfortable fit &amp; feel. The comfort sockliner takes to the shape of your foot with added padding in the heel for further cushioning. The slip-resistant outsole provides ultimate flex and superior traction.</p>[tab]Upper material : 86% Textile, 14% Synthetic
Sole material : Rubber [tab]<p>Built for performance, add power and style to your workouts by pairing these running shoes with the outfit of your choice!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485636051194,Charged Pursuit 2 Running Shoes,"<p>Performance and comfort, delivered!. The foam padding on these running shoes is placed around the ankle collar and under the tongue for a comfortable fit &amp; feel. The comfort sockliner takes to the shape of your foot with added padding in the heel for ultimate cushioning.</p>[tab]Upper material : 73% Textile, 27% Synthetic 
Sole material : EVA [tab]<p>Blending in perfectly with both a casual and sporty look, throw on these shoes with your gym attire to complete your look!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485635887354,Charged Impulse Running Shoes,"<p>Offering optimal flexibility and cushioning, these running shoes provide strategic support where you need it, doing so with a sleek look. The overall construct hugs the midfoot &amp; forefoot, for a more secure, plush fit. The dual-layer, charged cushioning midsole comes with minimal outsole rubber for flexibility while the solid rubber outsole covers high impact zones for greater durability with less weight. </p>[tab]Upper material : 81% Textile, 19% Synthetic
Sole material : Rubber [tab]<p>Blending in perfectly with both a casual and sporty look, throw on these shoes with your gym attire to complete your look!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485635494138,Charged Rogue 2 Running Shoes,"<p>The right fit with the right amount of comfort , the external heel counter of these running shoes provides additional support that keeps the back of the foot locked in place. The removable sockliner provides a comfortable &amp; responsive fit while the solid rubber outsole covers high impact zones for greater durability.</p>[tab]Upper material : 73% Textile, 27% Synthetic
Sole material : EVA [tab]<p>Try these on with a pair of shorts and a polo shirt to look both casual and sporty at the same time!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
